Country,Category,Description,Units,Year,Month,Quantity,Value,M2
Hungary,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,174254,895758,174254
Hungary,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,6,42106,894348,42106
Hungary,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,265441,1277684,265441
Hungary,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,8,115149,1150451,115149
Hungary,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,86632,1254113,86632
Hungary,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,67477,1000985,67477
Hungary,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,204399,1079307,204399
Hungary,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,108469,1023433,108469
Iceland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,1,6426,14556,6426
Iceland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,3391,39284,3391
Iceland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,60,1590,60
Iceland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,3040,3056,3040
Iceland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,6,1570,5235,1570
Iceland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,72,1589,72
Iceland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,4674,6459,4674
Iceland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,2172,35781,2172
Iceland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,230,7432,230
Iceland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,421,3227,421
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,1,129089344,471718192,129089344
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,134799870,484256941,134799870
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,153859902,551354465,153859902
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,4,133925220,492237218,133925220
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,131792986,441188933,131792986
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,6,117367803,398917134,117367803
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,128282060,465429782,128282060
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,8,126207966,424760194,126207966
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,115738598,375055315,115738598
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,87382918,294023673,87382918
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,75160823,234963274,75160823
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,96437571,312899356,96437571
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,1,101453229,416472496,101453229
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,88723390,364672658,88723390
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,110465790,445787454,110465790
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,4,92507195,374361527,92507195
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,68542587,268172311,68542587
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,6,93944767,389782930,93944767
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,93818302,410297620,93818302
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,8,108534652,446374650,108534652
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,126015670,480611612,126015670
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,97364934,394390924,97364934
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,77634746,316152936,77634746
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,96138710,353972638,96138710
Iran,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,227,800,227
Iraq,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,38,1000,38
Iraq,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,12,276,12
Iraq,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,56,660,56
Iraq,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,417,660,417
Ireland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,1,13566,390014,13566
Ireland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,25831,711112,25831
Ireland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,2943,65584,2943
Ireland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,4,3773,66292,3773
Ireland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,2559,95793,2559
Ireland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,6,26935,945729,26935
Ireland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,42891,484429,42891
Ireland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,8,21829,548364,21829
Ireland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,34690,545847,34690
Ireland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,68748,783268,68748
Ireland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,77077,974408,77077
Ireland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,101479,1262142,101479
Israel,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,1,259060,3665494,259060
Israel,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,250594,3749167,250594
Israel,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,288157,3698459,288157
Israel,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,4,204380,3150095,204380
Israel,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,267138,3189976,267138
Israel,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,6,176618,2501705,176618
Israel,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,317544,3693323,317544
Israel,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,8,269461,3237658,269461
Israel,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,138962,2031645,138962
Israel,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,139949,1991062,139949
Israel,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,83431,1881181,83431
Israel,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,110419,2776259,110419
Italy,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,1,6055092,156459681,6055092
Italy,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,5806324,164950207,5806324
Italy,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,7386731,162979369,7386731
Italy,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,4,6338639,147934596,6338639
Italy,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,6016390,154516553,6016390
Italy,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,6,6620787,165747246,6620787
Italy,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,8078567,219429245,8078567
Italy,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,8,5730007,152668802,5730007
Italy,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,6577464,160197219,6577464
Italy,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,7506812,188904425,7506812
Italy,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,6555565,178332237,6555565
Italy,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,6690155,188638120,6690155
Jamaica,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,1,68,1993,68
Jamaica,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,38,285,38
Jamaica,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,4,129,2866,129
Jamaica,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,17,2000,17
Jamaica,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,30,600,30
Jamaica,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,57,966,57
Jamaica,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,116,2779,116
Japan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,1,300766,7615708,300766
Japan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,273055,7688799,273055
Japan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,347748,9235486,347748
Japan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,4,301949,6551900,301949
Japan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,219374,5545142,219374
Japan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,6,298783,6830706,298783
Japan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,432723,9333041,432723
Japan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,8,634551,8598409,634551
Japan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,352583,9750219,352583
Japan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,600267,10942629,600267
Japan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,472390,9069115,472390
Japan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,358255,9325913,358255
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,1,36896761,167043418,36896761
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,32483920,167602430,32483920
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,30871199,148501193,30871199
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,4,34560939,168151224,34560939
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,27541240,144015108,27541240
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,6,29303520,166726678,29303520
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,41524785,207646899,41524785
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,8,30429949,174920996,30429949
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,36601980,214412157,36601980
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,22746241,133286906,22746241
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,20822654,127756224,20822654
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,27957964,156150988,27957964
Kazakhstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,50,1723,50
Kazakhstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,15,458,15
Kazakhstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,240,6059,240
Kazakhstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,2943,20906,2943
Kazakhstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,425,7221,425
Kazakhstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,326,7491,326
Kenya,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,1,15177935,47898259,15177935
Kenya,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,15717077,45181897,15717077
Kenya,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,15667228,47747869,15667228
Kenya,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,4,16368938,50920074,16368938
Kenya,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,16363132,51644587,16363132
Kenya,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,6,14221008,40052277,14221008
Kenya,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,18031767,51045512,18031767
Kenya,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,8,16928438,56216268,16928438
Kenya,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,23661056,69022111,23661056
Kenya,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,18110865,48753272,18110865
Kenya,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,18139273,46270832,18139273
Kenya,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,20101892,44737192,20101892
Kosovo,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,1,3001,71071,3001
Kosovo,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,1371,80347,1371
Kosovo,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,2085,128282,2085
Kosovo,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,4,6352,203709,6352
Kosovo,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,4386,133110,4386
Kosovo,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,6,3625,115651,3625
Kosovo,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,3452,118850,3452
Kosovo,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,8,2819,92687,2819
Kosovo,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,5853,122034,5853
Kosovo,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,9363,113003,9363
Kosovo,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,2277,96015,2277
Kosovo,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,5254,133300,5254
Kuwait,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,114,920,114
Kuwait,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,4,45,1470,45
Kuwait,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,15,7646,15
Kuwait,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,6,508,4472,508
Kuwait,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,473,2406,473
Kuwait,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,8,4342,1455,4342
Kuwait,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,336,3818,336
Kuwait,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,481,5266,481
Kuwait,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,1215,2706,1215
Kuwait,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,407,4507,407
Kyrgyzstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,1,1987,15613,1987
Kyrgyzstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,118,3473,118
Kyrgyzstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,318,4980,318
Kyrgyzstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,4,1133,7156,1133
Kyrgyzstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,38,2255,38
Kyrgyzstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,6,420,7252,420
Kyrgyzstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,2535,23224,2535
Kyrgyzstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,8,59,1232,59
Kyrgyzstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,1035,8785,1035
Kyrgyzstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,759,9096,759
Kyrgyzstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,1737,15455,1737
Kyrgyzstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,25131,340654,25131
Laos,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,1,1803713,4021245,1803713
Laos,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,607049,1353242,607049
Laos,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,1374387,2616935,1374387
Laos,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,4,1972582,3655570,1972582
Laos,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,2384371,3328079,2384371
Laos,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,6,1658922,3638619,1658922
Laos,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,1368519,3578050,1368519
Laos,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,8,4495023,7214761,4495023
Laos,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,4138414,7979176,4138414
Laos,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,1343168,3848655,1343168
Laos,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,679837,2074078,679837
Laos,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,2451062,4183424,2451062
Latvia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,1,18429,259008,18429
Latvia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,34589,385889,34589
Latvia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,33208,310796,33208
Latvia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,4,8550,159073,8550
Latvia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,5453,129817,5453
Latvia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,6,7176,116806,7176
Latvia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,11443,363378,11443
Latvia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,8,13517,292068,13517
Latvia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,16216,323786,16216
Latvia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,23518,385537,23518
Latvia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,9425,333816,9425
Latvia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,24569,424754,24569
Lebanon,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,1,31803,838483,31803
Lebanon,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,101603,1001699,101603
Lebanon,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,54710,1154227,54710
Lebanon,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,4,56068,1177818,56068
Lebanon,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,713528,1141673,713528
Lebanon,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,6,42745,746201,42745
Lebanon,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,51819,809597,51819
Lebanon,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,8,52649,934724,52649
Lebanon,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,102545,1238114,102545
Lebanon,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,99602,1185621,99602
Lebanon,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,55666,1120531,55666
Lebanon,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,55618,1010929,55618
Lesotho,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,1,3706268,14109962,3706268
Lesotho,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,2793010,8686273,2793010
Lesotho,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,3144226,11321548,3144226
Lesotho,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,4,4607044,15605697,4607044
Lesotho,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,3610664,15610884,3610664
Lesotho,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,6,2298656,9219465,2298656
Lesotho,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,3975785,15690487,3975785
Lesotho,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,8,2656106,12254272,2656106
Lesotho,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,3142181,16016615,3142181
Lesotho,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,1645208,7642235,1645208
Lesotho,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,1382896,7313223,1382896
Lesotho,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,1587106,5457914,1587106
Liberia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,1037,369,1037
Libya,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,173,734,173
Libya,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,35,1167,35
Lithuania,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,1,61863,1180296,61863
Lithuania,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,85219,1465922,85219
Lithuania,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,75673,1560294,75673
Lithuania,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,4,67601,1564190,67601
Lithuania,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,50213,1032549,50213
Lithuania,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,6,42162,960598,42162
Lithuania,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,112403,1954093,112403
Lithuania,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,8,81362,1257548,81362
Lithuania,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,85220,1580616,85220
Lithuania,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,91401,1438819,91401
Lithuania,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,60473,1230302,60473
Lithuania,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,76468,1708815,76468
Luxembourg,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,1,452,10261,452
Luxembourg,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,124,3652,124
Luxembourg,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,35,253,35
Luxembourg,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,4,66,3490,66
Luxembourg,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,29,1216,29
Luxembourg,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,6,50,4044,50
Luxembourg,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,72,1581,72
Luxembourg,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,8,554,2389,554
Luxembourg,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,104,2304,104
Luxembourg,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,693,4082,693
Luxembourg,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,398,3451,398
Luxembourg,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,591,5641,591
Macau,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,1,300710,2417901,300710
Macau,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,310649,2770426,310649
Macau,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,178411,1482404,178411
Macau,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,4,185634,1394424,185634
Macau,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,181487,3501702,181487
Macau,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,6,329701,4302523,329701
Macau,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,200226,3108616,200226
Macau,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,8,246091,3979809,246091
Macau,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,186913,2349483,186913
Macau,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,135455,944259,135455
Macau,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,55764,808011,55764
Macau,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,128810,1209098,128810
Madagascar,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,1,7851256,30123167,7851256
Madagascar,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,5837959,29249369,5837959
Madagascar,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,6719689,27827604,6719689
Madagascar,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,4,9893004,37790527,9893004
Madagascar,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,9497592,34253411,9497592
Madagascar,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,6,8765908,29086407,8765908
Madagascar,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,8410324,37545814,8410324
Madagascar,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,8,9609333,39564095,9609333
Madagascar,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,10789541,40087575,10789541
Madagascar,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,9507733,33737788,9507733
Madagascar,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,7451650,30727942,7451650
Madagascar,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,6446125,23724210,6446125
Malawi,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,11056,19036,11056
Malawi,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,56546,73068,56546
Malaysia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,1,1487240,8248703,1487240
Malaysia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,1507304,10575493,1507304
Malaysia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,3,1906310,9994602,1906310
Malaysia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,4,2251645,12092893,2251645
Malaysia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,5,2610579,15456290,2610579
Malaysia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,6,2418219,15927850,2418219
Malaysia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,7,2685134,15923633,2685134
Malaysia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,8,4422332,16677747,4422332
Malaysia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,9,4078252,14492096,4078252
Malaysia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,2629456,14984666,2629456
Malaysia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,11,2064370,9719070,2064370
Malaysia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,12,2274045,15380964,2274045
Maldive Islands,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,4,135,4342,135
Maldive Islands,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,10,1853,521,1853
Mali,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,1,1895,1200,1895
Mali,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2025,2,6140,2341,6140
